Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Brooklyn North,BKN01,7,2016,January,14.1377494491876,40.5154896380152,42.3736363004491,41.2767404896512
Brooklyn North,BKN02,7,2016,January,17.6811475089737,28.1731184191976,49.9843413326344,34.3677843651410
Brooklyn North,BKN03,7,2016,January,10.5820909651393,29.0067753605468,36.2543826052439,31.9759958741323
Brooklyn North,BKN04,7,2016,January,13.4607809184211,30.3241484658017,54.9977233948570,40.4324893774100
Brooklyn North,BKN05,7,2016,January,9.1275297888451,21.1329787115444,35.8653508197957,27.1685791518968
Brooklyn North,BKN08,7,2016,January,14.7073995725989,36.1145641163617,46.2980975399695,40.2865832836922
Brooklyn North,BKN09,7,2016,January,11.9218664031929,27.7899920403892,38.9119732343831,31.8387151794854
Brooklyn North,BKN16,7,2016,January,8.2987108267988,21.1652706627583,31.4370107636431,25.3734265945082
Brooklyn North,BKN17,7,2016,January,13.0177223214490,25.2809999840731,52.9492761126901,35.3530534992622
Brooklyn South,BKS06,7,2016,January,29.6041338646821,41.2603366913306,75.0329490497355,50.8521900464800
Brooklyn South,BKS07,7,2016,January,18.6634439628209,36.4158923019370,59.6865930051766,44.8871010512438
Brooklyn South,BKS10,7,2016,January,23.3377531265368,45.8941573088025,65.1481573768204,52.9031707422760
Brooklyn South,BKS11,7,2016,January,15.9337464081828,38.0108479004290,53.7816395128475,43.7518726162003
Brooklyn South,BKS12,7,2016,January,12.6577833740731,42.4292359555262,35.9236672723812,39.7640159271276
Brooklyn South,BKS13,7,2016,January,12.9477726035571,38.5341346873494,44.6801546469850,41.3000696557008
Brooklyn South,BKS14,7,2016,January,12.9805111182201,25.1913650754028,44.3382289723661,31.1798596089199
Brooklyn South,BKS15,7,2016,January,16.7409755668380,40.2914596330748,51.8535310799465,44.5003883649550
Brooklyn South,BKS18,7,2016,January,14.5798681554785,28.4308289031553,54.6747200759338,36.8179260263984
Bronx,BX01,7,2016,January,5.9430232363373,16.9249579754753,20.4055123361753,18.4913354162799
Bronx,BX02,7,2016,January,13.3663032529644,32.6669476173129,52.0993349977129,41.4122364590346
Bronx,BX03,7,2016,January,7.5804916163435,19.8157288304165,29.4789858620762,24.1645498084760
Bronx,BX04,7,2016,January,9.5669318671601,25.0603172085224,35.7025565538720,29.8497162245018
Bronx,BX05,7,2016,January,10.4128647072544,24.4492426834720,43.2251578996127,32.8990949130774
Bronx,BX06,7,2016,January,11.4420270730194,29.8379847995069,31.5775004301671,30.6208307945470
Bronx,BX07,7,2016,January,12.3585633418521,28.9668785163770,49.8038757046188,38.3442934185272
Bronx,BX08,7,2016,January,18.2048440589533,34.9822672816741,64.3212528220642,44.1585143931098
Bronx,BX09,7,2016,January,8.8329616119549,20.7569784015564,36.0020293450313,27.0026145768805
Bronx,BX10,7,2016,January,18.0228905688849,38.5267640491662,62.3218304877505,47.1888571066740
Bronx,BX11,7,2016,January,13.6609293412900,30.1427227853510,48.8073613793019,36.9371915800838
Bronx,BX12,7,2016,January,15.2158212574884,29.4023160531080,64.2259161803398,42.0791146524343
Manhattan,MN01,7,2016,January,26.9294422508417,42.9264659662376,66.2115250188037,48.9185018406017
Manhattan,MN02,7,2016,January,24.2544742601359,34.2944981549400,68.0411236448905,42.9786500876460
Manhattan,MN03,7,2016,January,14.9109308391986,43.1628349629635,39.8034570928234,41.6509913985183
Manhattan,MN04,7,2016,January,23.5848643352280,33.5600394182286,74.8049555005371,44.1737559753741
Manhattan,MN05,7,2016,January,20.8982384904600,31.1421085522683,56.8837341915059,37.7663023731453
Manhattan,MN06,7,2016,January,24.3789804742968,34.8073402828122,72.1018247601534,44.4044767298214
Manhattan,MN07,7,2016,January,26.3364653689597,38.9802062075266,67.8444131203064,46.4079461551041
Manhattan,MN08,7,2016,January,26.0565061029036,38.7758447384673,67.2971580751430,46.1153465327952
Manhattan,MN09,7,2016,January,19.2219438090442,58.8701562127163,51.3948889884536,55.5060110994314
Manhattan,MN10,7,2016,January,15.2091168355262,38.8141210170651,53.6804620265448,45.5045211003078
Manhattan,MN11,7,2016,January,10.9303029532873,37.6194195481567,29.4969684232605,33.9640178829125
Manhattan,MN12,7,2016,January,16.3237917989286,42.7308670773417,56.7445491460617,49.0375392853393
Queens East,QE07,7,2016,January,18.6504037112885,45.2840059331694,59.6517913866084,50.5142957896494
Queens East,QE08,7,2016,January,15.6933035370995,28.0631674370337,47.1942193303108,33.4966305740480
Queens East,QE10,7,2016,January,22.8012221384346,35.1676662723819,75.2807887274397,47.9871316379478
Queens East,QE11,7,2016,January,22.7923643516263,47.2174896170732,75.7507111488612,56.3362174250266
Queens East,QE12,7,2016,January,14.4816924023118,34.7774585932098,61.9660265422193,46.1600735853799
Queens East,QE13,7,2016,January,18.7277314326255,33.5500459930481,74.3369553629343,46.5848420905482
Queens East,QE14,7,2016,January,12.0352370192285,28.4185104340430,35.6836581412800,31.0632345275459
Queens West,QW01,7,2016,January,19.8789662871061,45.5232260753898,68.2556203095301,53.7984756858209
Queens West,QW02,7,2016,January,22.0170390131596,51.0414858902589,71.7756930034019,58.5893375405680
Queens West,QW03,7,2016,January,15.5904814776787,32.4987372937334,57.4506738296502,41.5819645583848
Queens West,QW04,7,2016,January,13.7542143185206,31.0194439130063,48.6548097066102,37.4392276106758
Queens West,QW05,7,2016,January,23.7621476080885,44.7329635909269,75.8275433567374,56.0522908225080
Queens West,QW06,7,2016,January,21.7973185196998,30.5570188877569,67.6886756240660,40.1122542314275
Queens West,QW09,7,2016,January,19.4537920703138,40.9395460438118,69.1886511885248,51.2230381360231
Staten Island,SI01,7,2016,January,19.6101298769253,34.5808651130801,65.2858743632167,44.3936589954939
Staten Island,SI02,7,2016,January,20.0685870426734,37.6758197720300,67.6134882517889,47.2433847161964
Staten Island,SI03,7,2016,January,21.8005442866041,41.4942213121427,73.8430949408943,51.8323660318281
Brooklyn North,BKN01,1,2016,July,14.6888369025125,44.0223481176835,43.1546812682604,43.6265706814436
Brooklyn North,BKN02,1,2016,July,16.5067451361949,30.1626128504927,49.7938999145405,35.9505472823841
Brooklyn North,BKN03,1,2016,July,10.0711984600721,29.0086488382114,32.8486285606325,30.7602166557018
Brooklyn North,BKN04,1,2016,July,12.3728638956639,30.6033114497377,46.3590622862765,37.7901374489852
Brooklyn North,BKN05,1,2016,July,9.1258630857474,23.5497826433921,33.0274002006258,27.8729018001948
Brooklyn North,BKN08,1,2016,July,13.7903102549256,39.7206048443954,44.9795281921802,42.1194094101708
Brooklyn North,BKN09,1,2016,July,11.0229983611200,27.7224856066335,38.7786872088053,32.1213754403149
Brooklyn North,BKN16,1,2016,July,7.7008340967835,20.6425712383838,26.9518184759293,23.5204703974209
Brooklyn North,BKN17,1,2016,July,12.8218116539248,27.7832517979077,51.8615023241591,37.3631758318503
Brooklyn South,BKS06,1,2016,July,26.1965936288796,42.2319078570945,75.1063305481010,51.9243443438644
Brooklyn South,BKS07,1,2016,July,20.0671450254940,46.6980473464185,61.1513300413170,52.4485212069370
Brooklyn South,BKS10,1,2016,July,23.0839641829770,57.2096181848047,63.0070824808558,59.5162337541175
Brooklyn South,BKS11,1,2016,July,17.0035092354354,47.4471703228532,52.7293674967712,49.5487784776181
Brooklyn South,BKS12,1,2016,July,14.0768821476709,49.7196179357809,34.9764666969872,42.9946789764722
Brooklyn South,BKS13,1,2016,July,12.4023310485465,36.8464347821610,43.4373421278737,39.6734265996444
Brooklyn South,BKS14,1,2016,July,13.0454054089433,30.4338168299206,47.3569771013687,35.9304731023432
Brooklyn South,BKS15,1,2016,July,16.8726597406843,46.6636599279329,52.9567764291151,49.1674787976779
Brooklyn South,BKS18,1,2016,July,14.0806510629137,32.2888908719410,56.7392230959078,40.9577737414347
Bronx,BX01,1,2016,July,5.9468376232175,17.1015865082865,21.5815636263429,19.0231517785822
Bronx,BX02,1,2016,July,11.4217915523933,29.9713217906410,45.2782363424048,36.5368096542964
Bronx,BX03,1,2016,July,8.4843056809135,23.8324152465788,31.5442031265580,27.1401785166922
Bronx,BX04,1,2016,July,9.7998477856195,26.3340548351970,38.0246608755391,31.3484247669739
Bronx,BX05,1,2016,July,10.8959906643810,26.2317974242962,46.3357417457777,34.8548417359326
Bronx,BX06,1,2016,July,11.0176092211400,34.1296054642279,36.7274564086456,35.2438835108898
Bronx,BX07,1,2016,July,12.7081657519726,32.1092562774859,52.0254070399446,40.6517516105239
Bronx,BX08,1,2016,July,19.5869331920288,41.7789683736114,73.3547796408167,52.0348176520431
Bronx,BX09,1,2016,July,8.8091134864928,22.5876473005363,32.0536340853733,26.9054611984327
Bronx,BX10,1,2016,July,17.6538820310610,41.8539697012240,59.3912676691099,48.8314692545986
Bronx,BX11,1,2016,July,13.7162244907971,34.9882462445073,47.5082256315941,39.9695239043627
Bronx,BX12,1,2016,July,15.5197643704700,33.5567038368882,62.8841296336433,45.2250977236322
Manhattan,MN01,1,2016,July,25.0923497990001,43.3209616887253,60.3624381309361,47.9110206723280
Manhattan,MN02,1,2016,July,21.9908519663327,34.5537001043927,64.9768949223384,42.7480757007533
Manhattan,MN03,1,2016,July,12.5539948450963,39.8954356038275,39.4861319132992,39.7198758328740
Manhattan,MN04,1,2016,July,20.7650677884588,30.8652353219413,66.1359426287157,40.3652705730230
Manhattan,MN05,1,2016,July,17.0548046529307,27.7828482122861,47.7201243240264,33.1528801831421
Manhattan,MN06,1,2016,July,20.7390482436854,32.1735905097637,62.3989916645669,40.3146911106457
Manhattan,MN07,1,2016,July,23.8805848369930,39.1227817368343,64.3546923739446,45.9189040379782
Manhattan,MN08,1,2016,July,23.9092709416215,39.5569569404282,63.9811503050700,46.1355235658490
Manhattan,MN09,1,2016,July,15.0082721949805,51.2536406187892,43.6901600035515,48.0094897470766
Manhattan,MN10,1,2016,July,12.7421409602875,33.8881628257677,48.2488219464919,40.0477799616942
Manhattan,MN11,1,2016,July,10.6798964447067,37.6353700739013,29.5411777419154,34.1635847351883
Manhattan,MN12,1,2016,July,15.0646175118671,43.5091612041650,54.4215387056614,48.1897310085770
Queens East,QE07,1,2016,July,16.9003253843911,47.8938042019897,51.2976945011864,49.2480973824941
Queens East,QE08,1,2016,July,15.1391313681514,28.2611099473323,44.2392500990260,32.9719792469281
Queens East,QE10,1,2016,July,15.9066620372421,36.2889972300356,64.4380703457877,46.2692713420607
Queens East,QE11,1,2016,July,20.8844523360071,55.0425745352509,71.1364206704275,60.7486592537540
Queens East,QE12,1,2016,July,12.7891893795282,34.6255878288251,49.9680882227991,42.0117125098729
Queens East,QE13,1,2016,July,16.2806454709806,34.1772197310685,71.3507277170994,47.3571137148079
Queens East,QE14,1,2016,July,10.6095888739660,29.0179282614403,33.7902816389874,30.9166867601188
Queens West,QW01,1,2016,July,18.6079867708013,48.8465081484556,62.3630342785503,54.2242781566185
Queens West,QW02,1,2016,July,18.6317730450912,50.3827604991565,60.2122730828969,54.2935921328855
Queens West,QW03,1,2016,July,13.2609166000055,31.9659522220399,48.7474438449212,38.6427419143878
Queens West,QW04,1,2016,July,13.1899006965395,34.6284499176666,44.1978693696502,38.4357992638738
Queens West,QW05,1,2016,July,22.6218882481557,49.4672885438924,72.9829877910029,58.8233923915016
Queens West,QW06,1,2016,July,19.8109486931617,30.7391979417416,59.5918585351996,38.5105559227793
Queens West,QW09,1,2016,July,17.0041642421806,40.9262858134158,62.6029187610151,49.5506871885596
Staten Island,SI01,1,2016,July,19.1265903278239,39.9377765465673,67.3830698208143,49.6685250097778
Staten Island,SI02,1,2016,July,18.4124470419536,44.9993042471571,68.8939077769811,53.4711531085804
Staten Island,SI03,1,2016,July,19.4903132037613,47.4126344765355,73.5887349765510,56.6933897291082
Brooklyn North,BKN01,12,2016,June,14.4320759141913,43.2999306281701,46.3740865686964,44.5498506457242
Brooklyn North,BKN02,12,2016,June,17.9341344811727,34.9054897587907,54.3162266089884,40.6419059254844
Brooklyn North,BKN03,12,2016,June,11.1632402244065,31.3687602475549,40.3398116833066,35.0162969974745
Brooklyn North,BKN04,12,2016,June,13.7165938555117,32.5974441417343,58.2451342589358,43.0255297371663
Brooklyn North,BKN05,12,2016,June,9.5133991372795,22.9927704970406,39.8362558919970,29.8411574910105
Brooklyn North,BKN08,12,2016,June,15.2645353426567,42.8670272841633,52.8967066185773,46.9449911910907
Brooklyn North,BKN09,12,2016,June,11.6833700602137,32.3428617696900,40.9887424939241,35.6268561672090
Brooklyn North,BKN16,12,2016,June,8.1697126209678,21.5694548460384,31.5473120804366,25.6263484229582
Brooklyn North,BKN17,12,2016,June,12.7642851356400,28.4134726868235,56.0821488620293,38.9229604353021
Brooklyn South,BKS06,12,2016,June,29.7378496464801,48.5113421345551,81.4669060995759,58.2506339177792
Brooklyn South,BKS07,12,2016,June,22.2816045079830,59.9690549155542,65.5685438178838,62.0959279052171
Brooklyn South,BKS10,12,2016,June,24.6290919974812,57.0469407482374,71.9544325156161,62.7093042490327
Brooklyn South,BKS11,12,2016,June,17.8005069555043,49.6918818986846,61.7717973789589,54.2802374433696
Brooklyn South,BKS12,12,2016,June,14.3136833949958,47.3472412983603,41.3244841580619,44.8984505225622
Brooklyn South,BKS13,12,2016,June,13.2099630732837,40.8693459275847,48.8794975003519,44.3675696478304
Brooklyn South,BKS14,12,2016,June,14.1406554963102,35.5776907061111,51.4474535367475,41.0183229284469
Brooklyn South,BKS15,12,2016,June,17.6296314272100,50.1190645695236,59.7025054441542,53.7591756403399
Brooklyn South,BKS18,12,2016,June,15.0352056105343,42.9260541808409,66.5863791596821,51.3388491238112
Bronx,BX01,12,2016,June,6.7505907797928,21.1408549112940,24.6487462694849,22.6728345056613
Bronx,BX02,12,2016,June,13.2635583283536,37.8712169388461,53.1585915517454,44.5475770557935
Bronx,BX03,12,2016,June,10.5553550186072,31.0667229686721,41.1073072313138,35.4516849401926
Bronx,BX04,12,2016,June,10.9079055997974,30.5122157140940,44.5338043934626,36.6357770060498
Bronx,BX05,12,2016,June,11.9668194378214,30.7382897890902,52.3858451707838,40.1922921301985
Bronx,BX06,12,2016,June,14.0445408053451,37.7167758339236,44.1302759657754,40.5177038921791
Bronx,BX07,12,2016,June,13.5926143684471,35.9725845987296,58.1380242317613,45.6527593107244
Bronx,BX08,12,2016,June,20.5148061457148,49.6643264233002,78.6693900678265,59.6081350081813
Bronx,BX09,12,2016,June,9.7084524940437,23.1400155812669,41.1261483060502,30.4529911641653
Bronx,BX10,12,2016,June,18.0146278847254,43.1455715502681,64.1198997334569,51.1123222425661
Bronx,BX11,12,2016,June,13.8778134122277,35.5942429248954,53.2974545555735,42.3185142475710
Bronx,BX12,12,2016,June,16.2009057470289,35.2852199846388,72.4521712519421,49.4024699939489
Manhattan,MN01,12,2016,June,26.0450861530400,44.0101550875820,72.5810933583272,50.8912773927638
Manhattan,MN02,12,2016,June,24.4245088960868,37.5917667900959,80.0449634476776,47.8163395947585
Manhattan,MN03,12,2016,June,13.8432744589293,44.2536632152012,44.3146222578113,44.2802854790728
Manhattan,MN04,12,2016,June,22.0921239408437,32.3836314356154,80.1969181717399,43.8991466324293
Manhattan,MN05,12,2016,June,18.1266283134825,29.3403130297934,57.0720969132813,36.0193305277431
Manhattan,MN06,12,2016,June,21.2515636859701,32.8620254715520,71.7538848294811,42.2288736436985
Manhattan,MN07,12,2016,June,25.8066191650284,40.9802881426672,79.4244391347310,50.2393087036453
Manhattan,MN08,12,2016,June,25.1804489724304,40.7444919215483,78.5605808353725,49.8522478675999
Manhattan,MN09,12,2016,June,17.3548551709167,58.6103983878555,48.5703149840737,54.2256551533125
Manhattan,MN10,12,2016,June,14.4367767720573,39.6161540745351,55.4814148746983,46.5448908349860
Manhattan,MN11,12,2016,June,11.7149780871471,44.5404507446221,32.6473403932060,39.3464465661905
Manhattan,MN12,12,2016,June,15.6190538276270,45.6515220161501,58.5392640380142,51.2799055032453
Queens East,QE07,12,2016,June,17.3559699779978,48.0281257350456,60.9194516586240,52.9246820790349
Queens East,QE08,12,2016,June,15.3492203978097,29.6693398182548,50.2866604600111,35.7623352751519
Queens East,QE10,12,2016,June,21.1005653029634,43.6376739724573,86.7395435939302,58.9632111790832
Queens East,QE11,12,2016,June,20.7635294860809,62.4872337764251,86.1436676171330,70.8986451649751
Queens East,QE12,12,2016,June,13.5833903548543,36.3900509039332,64.7793544339284,49.4232884884247
Queens East,QE13,12,2016,June,16.9766210274051,40.3974174852518,89.8131859783526,57.9679592108419
Queens East,QE14,12,2016,June,11.1962829081310,30.7643714562739,39.6555806467082,34.1415498028030
Queens West,QW01,12,2016,June,19.4583432320172,51.4086514668658,72.2781513110360,59.3355848532099
Queens West,QW02,12,2016,June,19.0979720552901,51.8609055691056,68.6466224028503,58.2366817102045
Queens West,QW03,12,2016,June,13.8800660013280,32.8174474630692,57.8493045489978,42.3253832132434
Queens West,QW04,12,2016,June,13.7299914426008,34.8790839796254,53.2783793142692,41.8677511524104
Queens West,QW05,12,2016,June,23.7424472323065,48.9406525843687,84.4770278108071,62.4385553283482
Queens West,QW06,12,2016,June,20.1284605749059,30.0771325970528,71.2658387362842,39.9971611887092
Queens West,QW09,12,2016,June,18.1804754954915,41.9352337914274,73.6605993427482,53.9855877175176
Staten Island,SI01,12,2016,June,18.8920920227966,45.0260345943651,81.7314651398613,58.0772188341778
Staten Island,SI02,12,2016,June,18.3115923701043,49.6526697304637,81.3250157338313,60.9142628204749
Staten Island,SI03,12,2016,June,19.8748053031667,53.2890792654385,91.1764779652674,66.7605305861309
Brooklyn North,BKN01,9,2016,March,14.2363578421023,42.8008456317760,46.6701079982013,44.3860161305279
Brooklyn North,BKN02,9,2016,March,18.1516802673087,31.2336923922152,55.5975255013254,38.1533322433432
Brooklyn North,BKN03,9,2016,March,11.2596422609118,31.8967158442383,40.9970922849589,35.6249841536046
Brooklyn North,BKN04,9,2016,March,13.9280581055314,31.5290648640004,62.1348428072960,44.0677277130349
Brooklyn North,BKN05,9,2016,March,9.7068989479648,23.5770058244566,40.9933327464409,30.7121765673117
Brooklyn North,BKN08,9,2016,March,15.3804946269691,41.9275570630966,54.8652932541922,47.2279259160123
Brooklyn North,BKN09,9,2016,March,11.7317386076601,28.2432084757159,40.8698307457488,32.8396645262724
Brooklyn North,BKN16,9,2016,March,8.2332351022131,21.9477203110275,31.9599828597066,26.0495727353147
Brooklyn North,BKN17,9,2016,March,13.4536117090532,26.9526947421498,56.3648160760590,37.6595583968742
Brooklyn South,BKS06,9,2016,March,29.6040283576122,44.4412015638403,83.3489028553680,55.4914857767941
Brooklyn South,BKS07,9,2016,March,20.7052008650974,44.9052517085060,67.5871429774829,53.1621167775425
Brooklyn South,BKS10,9,2016,March,24.8981837016633,51.7087436320113,73.6367698545709,59.6911799995469
Brooklyn South,BKS11,9,2016,March,17.9677782967435,43.9715453938455,61.3441693840344,50.2956834686228
Brooklyn South,BKS12,9,2016,March,14.9263273218910,50.6477283037421,42.2960897045925,47.2262050598065
Brooklyn South,BKS13,9,2016,March,13.7574534579983,39.6765090530442,49.9110501482831,44.2824288655842
Brooklyn South,BKS14,9,2016,March,15.3504074043953,31.5771954939127,53.2739589452629,38.3632127770893
Brooklyn South,BKS15,9,2016,March,18.1782054955026,46.2750634205809,58.9379330093858,50.8847145445405
Brooklyn South,BKS18,9,2016,March,15.2664675222816,31.4387440693290,56.6965226689531,39.5106965415352
Bronx,BX01,9,2016,March,6.5231222461912,19.1833786932802,23.2124220155949,20.9965963345152
Bronx,BX02,9,2016,March,12.6404596081887,33.2104599594197,49.8237561792296,40.6870541221042
Bronx,BX03,9,2016,March,9.8743346517889,26.8212923800750,37.8474386845296,31.7834636437457
Bronx,BX04,9,2016,March,11.0574048740677,28.6264753645174,44.1030982140507,35.5915247155855
Bronx,BX05,9,2016,March,11.8425866917052,28.9128014640184,49.3690476011339,38.1188643931090
Bronx,BX06,9,2016,March,13.9139099174658,34.7488334531683,39.3187447374200,36.8054615647576
Bronx,BX07,9,2016,March,13.2992464795326,32.2722385014001,55.6821386030094,42.8075543191013
Bronx,BX08,9,2016,March,20.1735697830187,39.5375344599073,76.1406029720682,50.9857422120809
Bronx,BX09,9,2016,March,9.3064674341877,22.5405368924126,39.3942878259901,29.4452298915337
Bronx,BX10,9,2016,March,18.0021014304494,38.8813692495313,64.5612733415776,48.2295977794792
Bronx,BX11,9,2016,March,14.1853305933273,32.4071325119744,52.4623086734518,39.7077972377403
Bronx,BX12,9,2016,March,16.5341374341772,32.1868454787417,70.9084039104890,46.2826137479004
Manhattan,MN01,9,2016,March,27.7420583573621,46.3540266763713,68.4605709036399,52.0427906932018
Manhattan,MN02,9,2016,March,25.7547105594009,38.9078615037418,74.5679867237749,48.0844218517478
Manhattan,MN03,9,2016,March,14.1232242794115,42.5769027885481,42.7193832827881,42.6410242499027
Manhattan,MN04,9,2016,March,22.4661640139395,32.4552063264340,73.1036048982974,42.9154186852777
Manhattan,MN05,9,2016,March,19.7977071877318,31.3490240479269,56.4877327041471,37.8180668690426
Manhattan,MN06,9,2016,March,22.6732335882333,34.1015121807600,69.8894695376220,43.3109680755647
Manhattan,MN07,9,2016,March,27.1401289866318,42.7371649951539,73.7356989077769,50.7141397083299
Manhattan,MN08,9,2016,March,26.5088774844116,42.9485102575097,72.3615109591645,50.5174734703210
Manhattan,MN09,9,2016,March,17.5215005017926,55.6408479209504,44.7074041225438,50.7203961936327
Manhattan,MN10,9,2016,March,14.4876602907397,38.5558413556856,51.1887736087880,44.2411253770774
Manhattan,MN11,9,2016,March,11.5708014295938,40.9567164992877,32.7070055253537,37.2440432226864
Manhattan,MN12,9,2016,March,15.7710944942375,42.5976812124149,57.0179448449572,49.0873300739622
Queens East,QE07,9,2016,March,18.2326096461969,44.6766137946741,62.1488222185383,51.0370034863066
Queens East,QE08,9,2016,March,16.2516250903078,28.9468783226879,52.1546305967573,35.5381764477235
Queens East,QE10,9,2016,March,21.6563228375689,34.6360976857479,77.9333454434370,48.4731548401962
Queens East,QE11,9,2016,March,22.5141450351632,48.1363275668343,79.8397526213981,58.2681980018058
Queens East,QE12,9,2016,March,14.4627901839660,33.6385091360663,64.8732136564460,46.7150572137899
Queens East,QE13,9,2016,March,18.4364136421437,33.1327081800371,78.7610439868553,47.7147410601567
Queens East,QE14,9,2016,March,11.3051113327617,28.9682826740615,36.3225334018650,31.6454428466081
Queens West,QW01,9,2016,March,19.4845973958265,44.2241810921363,72.5664486452395,54.5415869980796
Queens West,QW02,9,2016,March,19.8107144360977,47.2860170384244,69.7250066477918,55.4544588712917
Queens West,QW03,9,2016,March,14.4227712205916,30.2905143659776,57.9859225130866,40.3724447213773
Queens West,QW04,9,2016,March,13.8270200522273,30.8882115845309,52.3606720234976,38.7048088180812
Queens West,QW05,9,2016,March,24.1824193729281,46.0853964054399,81.0872590455331,58.8270877201976
Queens West,QW06,9,2016,March,20.6725608414807,30.2242961328535,66.2278558097082,39.4892338210724
Queens West,QW09,9,2016,March,19.0843561815618,39.4927273132914,72.5406809344773,51.5231391789514
Staten Island,SI01,9,2016,March,19.3058555983363,35.5585910166877,70.8213610845205,46.8279670191409
Staten Island,SI02,9,2016,March,20.4300722722668,40.5537610801221,73.1710287998862,50.9776799441143
Staten Island,SI03,9,2016,March,21.3480323308011,43.1988930371803,76.8150073799080,53.9420261359392
Brooklyn North,BKN01,11,2016,May,14.7891303615905,44.3602376365863,47.4607213690758,45.6208622621139
Brooklyn North,BKN02,11,2016,May,17.6575831306316,33.2014913730489,54.5266991452995,39.5036872951782
Brooklyn North,BKN03,11,2016,May,11.0212810915239,31.4067853248575,39.1891311039355,34.5710066464121
Brooklyn North,BKN04,11,2016,May,13.6217159040803,31.2010215804253,59.5512253835834,42.7279212956162
Brooklyn North,BKN05,11,2016,May,9.2942272646188,21.9562752487632,39.6581391222183,29.1536700561524
Brooklyn North,BKN08,11,2016,May,15.1791879139376,41.1950786678186,53.8975131383634,46.3597571758596
Brooklyn North,BKN09,11,2016,May,11.5455627144626,32.1353637731704,40.2211914583420,35.2066313125177
Brooklyn North,BKN16,11,2016,May,8.1858555996105,20.9971461170421,32.5071259894323,25.6769849158774
Brooklyn North,BKN17,11,2016,May,12.8131732889020,28.8901290884986,55.6963782612443,39.0720382438085
Brooklyn South,BKS06,11,2016,May,30.5157558058906,48.3737059975781,84.8296566001654,59.1474600298338
Brooklyn South,BKS07,11,2016,May,22.7634024259007,60.9015166001295,67.1439488030349,63.2726009390301
Brooklyn South,BKS10,11,2016,May,25.2515946499705,55.6333158759315,73.9631901996315,62.5956146290862
Brooklyn South,BKS11,11,2016,May,18.2101593057235,48.0817313753405,62.3498755909114,53.5012493124307
Brooklyn South,BKS12,11,2016,May,15.4151029126670,51.8677754130475,43.2240560832291,48.3533285126702
Brooklyn South,BKS13,11,2016,May,13.2771373540856,40.3773338874860,50.0306901383432,44.5931841757053
Brooklyn South,BKS14,11,2016,May,15.0437567706311,37.2910233473334,54.2228651539000,43.0957682007638
Brooklyn South,BKS15,11,2016,May,17.8427067539157,50.0653234735425,61.5008538362907,54.4089200187344
Brooklyn South,BKS18,11,2016,May,14.8751234575385,42.0330615350931,66.6675530602687,50.7922364792655
Bronx,BX01,11,2016,May,6.4852293945117,19.0347662011408,25.3243566463940,21.7815799519591
Bronx,BX02,11,2016,May,12.3119970178147,31.3582847276044,54.2407942266874,41.3516209062339
Bronx,BX03,11,2016,May,9.7481662150428,26.1339460150079,41.2617657353839,32.7406247152386
Bronx,BX04,11,2016,May,10.6648450957385,28.0699571864322,45.8145047664527,35.8194231841165
Bronx,BX05,11,2016,May,11.5981627963467,28.5246256345444,52.4058069135946,38.9541055337620
Bronx,BX06,11,2016,May,13.7889242954626,37.0720378864915,41.1336790836655,38.8458532069640
Bronx,BX07,11,2016,May,13.1079669041901,32.5571630877263,58.8159519610405,44.0250007768224
Bronx,BX08,11,2016,May,20.0028212625230,47.5147067309178,78.5536041322866,58.1557747260650
Bronx,BX09,11,2016,May,9.0596860147473,21.4427503366373,38.5981851116984,28.4179727228905
Bronx,BX10,11,2016,May,17.6688364319504,41.5472148401103,65.8367403804497,50.7731882645745
Bronx,BX11,11,2016,May,13.8317240567101,35.2348724076045,53.5141978171482,42.1779709940920
Bronx,BX12,11,2016,May,15.6126176937287,34.0069537111835,69.8163663146344,47.6085651743810
Manhattan,MN01,11,2016,May,26.2194074615914,43.7324744652613,73.9969590936183,51.0214762564365
Manhattan,MN02,11,2016,May,25.1772793508174,38.5601627803715,82.3877153747985,49.1157401604760
Manhattan,MN03,11,2016,May,13.8826547607467,43.5942413044406,43.5867603486656,43.5909741931126
Manhattan,MN04,11,2016,May,22.6973556029506,33.4213030256293,81.9196039442420,45.1017993765733
Manhattan,MN05,11,2016,May,19.2066462433717,31.0853619691973,60.4823322326253,38.1654286393061
Manhattan,MN06,11,2016,May,22.1400978750895,33.8724751640796,75.8997827551318,43.9944753921100
Manhattan,MN07,11,2016,May,26.6338553536120,42.6794916678327,79.2916751755955,51.4972949261401
Manhattan,MN08,11,2016,May,26.0282383804339,42.6460234121494,79.6033716419484,51.5469573203941
Manhattan,MN09,11,2016,May,17.7723534213448,59.2146397101175,47.8385505813514,54.2464309974163
Manhattan,MN10,11,2016,May,14.2064498829742,37.4651025831862,55.1867193644421,45.2045541556210
Manhattan,MN11,11,2016,May,11.4368337338801,42.7063793947371,32.8738010783233,38.4122585675366
Manhattan,MN12,11,2016,May,15.8556539922083,45.0305708196406,60.3989308493058,51.7422991943982
Queens East,QE07,11,2016,May,17.5287745101061,47.9842977117062,62.3783141321908,53.4516261181892
